172.28.8.2 172.27.11.170 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--21051 HTTP/1.1" 200 4 20361us 20ms 0s
172.28.8.2 172.27.8.189 - - [01/Jul/2025:00:00:04 -0400] "POST /SOMebkOnline.APIS//paramConfig HTTP/1.1" 200 127 88741us 88ms 0s
172.28.8.2 172.27.2.242 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMebkOnline.APIS//paramConfig HTTP/1.1" 200 127 94316us 94ms 0s
172.28.8.2 172.27.9.125 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06053 HTTP/1.1" 200 4 31335us 31ms 0s
172.28.8.2 172.27.9.22 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--20105 HTTP/1.1" 200 4 33429us 33ms 0s
172.29.1.48 10.6.12.125 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMabtOnline.APIS//paramGraylist/delta HTTP/1.1" 200 67 50552us 50ms 0s
172.28.8.2 172.27.3.67 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--18011 HTTP/1.1" 200 4 19823us 19ms 0s
172.28.8.2 172.27.8.219 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--07302 HTTP/1.1" 200 4 14063us 14ms 0s
172.28.8.2 172.27.9.113 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VM1-NJPAC---08584 HTTP/1.1" 200 4 9911us 9ms 0s
172.28.8.2 172.27.4.158 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMabtOnline.APIS//paramGraylist HTTP/1.1" 200 67 68373us 68ms 0s
172.28.8.2 172.27.3.148 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--19136 HTTP/1.1" 200 4 12565us 12ms 0s
172.28.8.2 172.27.1.23 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMabtOnline.APIS//paramGraylist HTTP/1.1" 200 67 59120us 59ms 0s
172.28.8.2 172.27.9.71 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05865 HTTP/1.1" 200 4 19918us 19ms 0s
172.28.8.2 172.27.2.2 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05730 HTTP/1.1" 200 4 24570us 24ms 0s
